#Time	vx	vy	vz
62.110328524	-19.3639650877957	-0.509578028628488	253.260280227142
62.111657494	-138.452879368412	-0.75246130091354	212.94654815904
62.381723264	-220.068618397194	-0.607259492489698	126.828366687542
62.383932934	-227.183038930663	-0.905111708885001	113.591519465322
62.385233004	-253.832290697968	0	-9.23026511629015
62.670352514	-219.834128926019	-0.610270400502996	-127.23436390257
62.673737664	-212.693739625641	-0.590815943405281	-138.841746700071
62.674928314	-107.504304371562	-0.839877377900869	-230.126401545375
62.912594694	0.424965461983968	-0.610098930571062	-253.998911322638
62.915526054	9.89298856609194	-0.682275073524501	-253.806327350804
62.916928104	119.824969954602	-0.713243868775731	-223.958574796096
62.918723594	205.514814610599	-0.556950717100598	-149.262792183308
63.213898054	220.046141865494	-0.60980886709861	-126.867346972827
63.216000344	227.84612633045	-0.47567040987795	-112.258216730661
63.216985934	253.655171014316	-1.0146206840549	-13.1900688927425
63.217932464	238.767116485601	-1.05649166586303	86.6323166009713
63.475124474	219.894082632934	-0.614327027778337	127.130701438406
63.477195874	206.622641882891	-0.482763181968249	147.725533682631
63.478262864	114.340662069935	-0.937218541561214	226.806887056728
63.480148464	15.9100804678842	-0.530336015594886	253.500615454947
63.744732034	-0.238110021434047	-0.616062436408576	253.999140959515
63.746220054	-40.9941553086951	-0.672035332928098	250.669179182758
63.747293304	-153.738357813468	0	202.189234215276
64.014506204	-220.075449649692	-0.613742815354462	126.816480389734
64.017371164	-225.48355052123	-0.6980914876802	116.930324186709
64.018367734	-253.871031509108	-1.00344281229375	8.027542498293
64.019421984	-235.238097948216	-0.948540717530901	-95.8026124708434
64.301860934	-219.803253056988	-0.612521750275597	-127.287684648311
64.304092464	-203.895707569639	-0.896244868435886	-151.465382766021
64.305313834	-78.6004534263687	0	-241.532643341426
64.542413324	0.451287336350978	-0.61577524399293	-253.998852869767
64.545635834	8.99921024172297	-0.620635189085027	-253.839792335465
64.546998974	118.842997396457	-0.733598749359142	-224.481217304419
64.548699014	204.113444723198	-0.588223183643145	-151.17335819557
64.840753034	220.048332154442	-0.616324336162193	-126.863516550808
64.842349004	236.219239023174	-0.626576230829223	-93.3598583937702
64.842994784	253.957635530534	0	4.64556650360746
64.844622944	235.234721873325	-0.614189874341462	95.8136203974907
65.100196874	219.869844392461	-0.618216422223572	127.17259591842
65.101857534	202.329072580143	-0.602169858868047	153.553314011711
65.102975884	108.194818630594	-0.89417205480271	229.802218083197
65.104687614	15.1893202720819	-0.584204625847707	253.544807618494
65.366090074	-0.225705606989391	-0.619734039530214	253.999143757089
65.368474904	-12.5795182799275	-0.838634551996157	253.686951978523
65.369619484	-117.073511681153	0	225.410194132354
65.370842324	-202.805752159914	-0.817765129675199	152.922079249605
65.636673514	-220.109615807491	-0.620694671319315	126.757137241065
65.638169334	-235.321645245937	-0.668527401270052	95.5994183811423
65.639340864	-251.807680390317	-0.853585357253358	-33.2898289329477
65.919004394	-219.821296613751	-0.618600499612521	-127.256492374045
65.920929514	-210.376496010639	-0.519448138296662	-142.328789893617
65.922041584	-129.488950276242	-0.899228821360703	-218.512603591156
65.924434664	-13.3718554201577	-0.417870481881878	-253.647382501088
66.162751044	0.616827103816003	-0.621023206563011	-253.998491484278
66.164099804	111.213015185024	-0.741420101237041	-228.357391179913
66.165362734	197.952850798185	-0.791811403190896	-159.154092041747
66.454865564	220.066936410493	-0.618301390950851	-126.831231692363
66.456144244	252.603260380788	-0.782053437709576	-26.5898168821895
66.458332514	231.232680398049	-0.456981581813261	105.105763817295
66.711897474	219.868710879748	-0.62705825958063	127.174513815703
66.713470734	204.035322900199	-0.635624058882163	151.278526013232
66.714397144	128.452706196278	0	219.125204687764
66.716162364	26.0590009772082	-0.566500021242431	252.659009474716
66.976690814	-0.226462788692019	-0.625651433166127	253.999128456039
66.978642664	-31.2525136499232	-0.51233628934175	252.069454356723
66.979937674	-161.387718162993	-0.772190039055572	196.136269920565
67.244238584	-220.090049785224	-0.624288434150968	126.791089192929
67.245517804	-231.392270091069	-0.781730642203272	104.75190605475
67.246624114	-253.996834530546	-0.9039033257294	0.903903325735822
67.248736934	-227.184091055386	-0.473300189697613	-113.592045527696
67.520643194	-219.788984113006	-0.625215476376484	-127.312259680732
67.525386954	-214.808596897228	-0.632410000678811	-135.54654347882
67.526510294	-112.165007188351	-0.890198469746756	-227.890808255701
67.765956254	0.438512311151685	-0.622269851062889	-253.998859542239
67.767315804	29.4214781203494	-0.735536953012263	-252.289174882004
67.768471774	128.895744104751	-0.865072108083553	-218.863243345649
67.769947384	202.628614955482	-0.677687675434817	-153.157414648625
68.052091804	220.039795364656	-0.623794017431179	-126.878285431824
68.055407384	225.903023963815	-0.603212347033626	-116.118376803832
68.056368534	253.861503983753	-1.04041599993099	-8.32332799946639
68.058377284	231.487704269232	-0.497823019932669	104.542834186103
68.310400584	219.868562389294	-0.630894055798337	127.174750832658
68.312499824	202.454125086168	-0.476362647263832	153.388772418223
68.313467224	104.40366384501	-1.0336996420274	231.548719814675
68.572408994	-0.123579907082703	-0.629485151702325	253.999189647931
68.575176024	-12.2875429612226	-0.72279664477629	253.701622317074
68.576038934	-108.933093062462	0	229.454813046452
68.577883934	-201.626562673619	-1.08401377781644	154.471963338652
68.839926894	-220.15092487125	-0.629667746082547	126.685334343651
68.840989804	-251.196712427742	0	37.6324662813295
68.842693234	-235.99401913665	-0.587049798846018	-93.9279678155965
69.114642014	-219.787713919375	-0.632472048219596	-127.314417008759
69.116990964	-204.772432266513	-0.425722312403406	-150.27997627875
69.117810444	-103.723806688112	-1.22028007868082	-231.853214949892
69.130322574	-1.67837211331991	-0.639379852693489	-253.993646482404
69.358398774	0.631367929253006	-0.626983429744315	-253.998441038586
69.359445124	98.4376134899685	-0.955704985337258	-234.147721408165
69.360536414	179.603954952394	-0.91634670894517	-179.603954952394
69.638681084	220.022194421581	-0.629168992839245	-126.908778732759
69.642624584	224.166292844857	-0.507163558473155	-119.437018020282
69.643614314	253.603749698156	-1.01037350477115	-14.1452290668285
69.645203064	234.776210435019	-0.629426837625921	96.9317329946177
69.894705584	219.869520117037	-0.637268104900081	127.173062694841
69.897958624	215.183468499297	-0.614809909998729	134.950775244556
69.898860274	149.725171130315	0	205.178938215633
69.900824044	35.1365692246369	-0.509225640935666	251.557466622805
70.157580854	-0.229789423348223	-0.634841966199369	253.999102255565
70.159475134	-33.2580539920688	-1.05581123784494	251.810980225713
70.160456384	-148.789050756445	0	205.858823649304
70.162794734	-214.253548761489	-0.855303587868262	136.420922265301
70.420091834	-220.119076351813	-0.633508889140234	126.740643404065
70.422200334	-230.496159583022	-0.47427193329729	106.711184992136
70.423407714	-252.612050008897	-0.828236229535458	-26.5035593452053
70.693048744	-219.81817581896	-0.637885110015893	-127.261788082528
70.695359084	-207.329419611804	-0.432838036766851	-146.732094464304
70.696244714	-114.042595473976	-1.1291346086506	-226.956056339293
70.700883834	-6.03562744658442	-0.646674369276956	-253.927469002741
70.932554354	0.530926420849738	-0.634521820039967	-253.998652914493
70.937005324	7.86345801632287	-0.67401068711348	-253.877358812734
70.938345294	125.375847686261	0	-220.900303066265
70.939928054	204.70570396017	-0.63180772827066	-150.370239328767
71.215292004	220.043332107259	-0.635522562694245	-126.87209285878
71.217152824	231.61744751124	-0.537395469866234	-104.254721153551
71.218050484	253.995131759984	-1.11401373578677	-1.11401373579072
71.221705734	226.52361754934	-0.547158496496666	114.90328426416
71.469030344	219.864893835435	-0.642879806536356	127.181033425165
71.471000194	211.184021492034	-0.50765389781621	141.127783593235
71.472391384	117.884180230547	-0.718805977013785	224.986270805841
71.728939484	-0.148120371969276	-0.639256342183012	253.999152595556
71.730571834	-41.6578858377791	-0.612615968205706	250.559930994941
71.731531774	-155.217387680949	-1.04172743409789	201.05339478136
71.989037244	-220.072994954243	-0.640763087479265	126.820606956427
71.991029704	-230.87026546567	-0.501891881445945	105.899186985348
71.992050494	-253.725801758839	-0.979636300231855	-11.7556356027266
72.258720264	-219.837435871107	-0.637492564446081	-127.228516038396
72.260869044	-207.09493278257	-0.930763742844146	-147.060671369197
72.261943394	-107.972362798308	-0.930796231017732	-229.906669061915
72.501098064	0.447409196139769	-0.639753336536333	-253.998800182341
72.502882554	34.7437424838664	-0.560382943286819	-251.611941536367
72.504062434	147.473249284881	-0.847547409681254	-206.801567962708
72.506158954	210.825357425298	-0.476980446665847	-141.663192659079
72.777065794	220.057194273025	-0.63859590051551	-126.848031938241
72.778705744	234.764400204392	-1.21955532573862	-96.9546483961011
72.779512984	253.95173678212	0	4.95515583965281
72.783245804	226.102335953247	-0.535787525956212	115.7301056064
73.029023384	219.865460793706	-0.646926390062529	127.180032079086
73.031358444	205.990336012633	-0.856508673647215	148.604254878139
73.032634194	94.0623900155944	-0.783853250133666	235.939828289109
73.286560264	-0.169340624704836	-0.645857266316028	253.999122595027
73.288619534	-31.5645375819514	-0.485608270490445	252.030692385124
73.289574734	-149.706710943561	0	205.192414999578
73.291501034	-212.844269116139	-1.03826472739708	138.608341107338
73.545002354	-220.121140038867	-0.642994674402513	126.737011651561
73.547001984	-231.04251182217	-1.00018403386345	105.519415572472
73.548241944	-252.426683355325	0	-28.2266259343215
73.812957634	-219.779191100381	-0.64597606830927	-127.329060575628
73.814047974	-162.334982363267	-0.917146793010671	-195.352266911723
73.815824664	-34.8962736408209	-0.562843123237693	-251.590876087837
74.054026804	0.558349319581047	-0.646509738462266	-253.998563027153
74.055703844	48.8956441732794	-0.596288343575183	-249.248527615011
74.057302144	175.811360041643	-0.625663202998162	-183.319318477581
74.323023674	220.027338771294	-0.647294192670304	-126.899768470018
74.326953044	224.208741646888	-0.508986927689358	-119.357434543008
74.327962224	253.671297489051	-0.990903505814294	-12.8817455756175
74.328587454	243.11092415739	0	73.5730428371035
74.576855734	219.895184919775	-0.652519919348695	127.128603052368
74.578582904	197.433137617849	-0.578982808262125	159.799255080721
74.579700024	93.0966172806881	-0.895159781549481	236.322182327937
74.830704834	-0.163343483988774	-0.649389948540774	253.999117602564
74.833400524	-11.4998428973097	-0.741925348214295	253.738469088978
74.834618094	-122.375195779781	-0.821310038788559	222.575020512219
74.835944414	-206.585399689972	-0.753961312740721	147.776417296474
75.087276604	-220.119040224167	-0.64854406949259	126.74063061115
75.089717234	-225.351928008662	-0.819461556396141	117.183002564506
75.090969824	-253.873162413358	-0.798343278027573	7.98343278028707
75.093429624	-226.034545070927	-0.40653695156546	-115.863031196425
75.351670044	-219.775823161623	-0.654428933385873	-127.334832050456
75.353246454	-202.358908581347	-0.634353945394603	-153.513654785845
75.354183134	-113.165044812292	0	-227.397684386969
75.356638204	-10.9976452819495	-0.814640391256483	-253.76048187608
75.593781304	0.565059676584975	-0.649396941746895	-253.998541488204
75.595077484	35.4887612493582	-0.771494809772351	-251.50730798458
75.596352914	142.697420312901	-0.784051759959158	-210.125871669545
75.599152794	212.865885563156	-0.714315052226232	-138.577120131722
75.861401994	220.065495795852	-0.652051562605533	-126.833561844359
75.862962284	237.135100353014	-0.640905676628265	-91.0086060814254
75.863620344	253.777022694029	0	10.6373602326815
75.865031364	235.290615802322	-0.70870667410171	95.675401003955
76.108592854	219.870555972829	-0.656918302876707	127.171171958142
76.112369644	215.791774441198	-0.529550366725634	133.976242781898
76.113320824	144.030866760936	-1.05132019534031	209.212718871721
76.114884834	37.0842092879455	-0.639382918755959	251.277487071678
76.364472394	-0.240396595726188	-0.657084028318228	253.999036434352
76.365879794	-29.8424531633367	-0.710534599125381	252.239782690101
76.367101674	-139.947360150865	-0.81840561492115	211.967054263566
76.616036984	-220.073245296188	-0.654788605857148	126.820099919697
76.620001354	-224.499561469115	-0.756740094839742	118.808194889836
76.620950694	-253.860042008043	0	8.42688936124321
76.622475754	-232.778337320075	-0.655713626252196	-101.635612069328
76.877704564	-219.779257919767	-0.658232882848802	-127.328882302503
76.879894994	-210.918068830508	-0.456532616518434	-141.52511112004
76.880945874	-125.608296237656	-0.951578001798168	-220.766096417689
76.882749504	-17.7420767766175	-0.554439899268067	-253.379033966094
77.120428034	0.559579347122853	-0.656348707903544	-253.998535231637
77.122059734	41.0613941385167	-0.612856628931656	-250.658361233635
77.123565954	163.323514004993	-0.663916723595978	-194.52760001407
77.382956354	220.019703504453	-0.659237954464813	-126.912944216267
77.385453234	228.685765732859	-0.400500465383453	-110.538128445305
77.386374504	253.997750925892	-1.08546047403977	0
77.388560544	230.553245448634	-0.914893831146483	106.585131328435
77.632416134	219.859635365743	-0.660226830564468	127.1900333962
77.633887004	203.280774941672	-0.679868812517184	152.290614003125
77.635184934	108.634099550433	-0.770454606738912	229.595472808727
77.883764574	-0.160914225159012	-0.663771178781055	253.999081557923
77.885380474	-32.7991405387634	-0.61885170828121	251.872645269248
77.886657044	-155.886721271396	0	200.537691685833
78.134805554	-220.089976683358	-0.664924400856063	126.791008631118
78.137240594	-227.511756485209	-0.410671040586073	112.934536161435
78.138276034	-253.998054935052	-0.965772071994126	0
78.143536834	-222.969932894224	-0.760340777133832	-121.654524341267
78.391665764	-219.776868101968	-0.660946699589635	-127.332993741069
78.393894804	-208.610171742248	-0.448624025254291	-144.905560156441
78.394937154	-115.123815663744	-0.959365130528984	-226.410170805372
78.630497374	0.441500706409617	-0.662251059614426	-253.998752556735
78.635614364	8.40336298678176	-0.781708184817876	-253.859733019296
78.636781114	129.419327190912	0	-218.555817441607
78.638109534	201.744639464263	-0.752778505461912	-154.31959362005
78.890096684	220.03899190783	-0.662732188371019	-126.879482195198
78.895169424	223.942178760269	-0.591396598838756	-119.856377364649
78.896048274	253.742416173973	-1.13785836849051	-11.3785836849333
78.897869594	234.444703718443	-0.549050828379158	97.7310474517183
79.140969324	219.852161494629	-0.662279646758142	127.202941097527
79.142429634	199.27180194437	-0.684782824549512	157.500049646753
79.143649204	97.5758549776804	0	234.510038013586
79.390354824	-0.178350213505403	-0.660706472758925	253.999077929396
79.391833634	-35.1633608599477	-0.676218478074068	251.55327384414
79.392910574	-145.783017299878	-0.928554250322231	207.996152071177
79.394256964	-210.191229455304	0	142.603236944939
79.639592904	-220.130813284022	-0.660319071066388	126.720120990019
79.641740184	-230.524627481518	-0.931412636286783	106.646746855091
79.643039264	-250.947789773488	0	-39.2587033081355
79.894036164	-219.779606839766	-0.66136274989852	-127.328265807267
79.895147284	-192.596899189922	0	-165.597333882922
79.896114564	-92.0106815096768	-1.03382788212881	-236.746585008048
79.982011924	1.52507595664086	-1.78119558294694	-253.989176687279
80.135434114	0.703939897507244	-0.534472885144409	-253.998461721857
80.136715074	96.8027004830785	-32.0073445145687	-232.638747935137
80.137842994	186.182756994266	23.9377830421208	-171.110819523299
80.139970194	212.015695742904	8.46182377687895	-139.620092318496
80.160890594	221.458586575107	-1.62520870786821	-124.376266408035
80.162433114	211.341245448222	7.7794323477876	-140.678068289153
80.201800054	221.023054525913	-0.914473044814752	-125.155796994503
80.319317244	220.657083796117	-0.297828773779003	-125.802874044263
80.365431134	220.063827184059	-0.021685438232668	-126.838128222266
80.370445084	224.573619261158	-0.598331134798842	-118.669008401766
80.374874974	215.580827798775	0.67721726010089	-134.314756586671
80.390986794	220.583384087994	-0.062066230750557	-125.932382193174
80.395969914	225.762399623529	0	116.393059361463
80.398200754	204.855386441529	0	150.167515225193
80.426663034	221.029322063965	0	125.148059957375
80.431911014	214.368440087546	0	136.243053033418
80.434014564	231.037348185646	0	105.53557880085
80.452373354	218.587450095418	0	129.365859450939
80.539168534	220.288735394955	0	126.447116681989
80.544408964	214.4862158258	0	136.057537263164
80.626090344	220.319476708188	0	126.393547318033
80.628487634	206.066446000371	0	148.501325457758
80.633812474	225.546471305736	0	116.810911866918
80.636050814	118.39162519982	0	224.720707454741
80.804314654	0.225835798380494	0	253.999899657589
80.808747994	-11.0526324099674	0	253.759417575896
80.848598744	1.07902603496546	0	253.997709905256
80.853032784	-11.9529657563312	0	253.718612752326
80.870746964	3.3871181348903	0	253.977408147848
80.879604134	-6.43546124305427	0	253.918462028635
80.882035874	-83.8906855020478	0	239.746419841627
80.939814094	-220.446366767993	0	126.172098118762
80.941075864	-196.549914960453	0	160.885615874895
81.053445864	-220.201123255327	0	126.599627361392
81.054604394	-192.485138507298	0	165.727114768623
81.127728484	-219.968552360358	0	127.003291623914
81.130139564	-233.505704507034	0	-99.9553726220218
81.181252514	-220.042074658494	0	-126.87586504493
81.183393164	-208.347931702986	0	-145.282974797378
81.217054934	-220.636064035615	0	-125.840092534653
81.218784854	-203.477146972933	0	-152.029800153057
81.272352724	-220.561321937223	0	-125.971036854201
81.280843554	-216.704476101619	0	-132.495943268653
81.283533984	-228.215713655436	0	-111.506049017309
81.349987364	-220.01890317665	0	-126.916040584903
81.351669684	-199.724902723272	0	-156.926709282577
81.369411144	-220.105849212895	0	-126.765186909039
81.378614004	-222.648249342568	0	-122.244646417955
81.383050074	-14.2017500613724	0	-253.602679667354
81.617731174	0.029827710372446	0	-253.999998227382
81.619380334	156.444133981669	0	-200.102962069573
81.621387114	231.216061941985	0	-105.143510926204
81.682841054	219.627896286946	0	-127.59148957442
81.687851714	224.321746037447	0	-119.145980769001
81.698188224	217.675060087991	0	-130.895269466245
81.703206054	224.200322290454	0	-119.374216046207
81.705370894	207.867652051724	0	-145.969284551874
81.754339714	220.487245159006	0	-126.100651927097
81.767366874	218.006140403938	0	-130.343107889397
81.769691574	229.706861352554	0	-108.40099075064
81.776230674	216.084584039469	0	-133.504488228208
81.785038894	222.63310133019	0	-122.272233621935
81.802800814	218.613667312111	0	-129.321553905722
81.872051334	220.02724456273	0	-126.901583331185
81.965551334	0	0	254
81.969547394	0	-253.999999499508	0
81.973976594	253.996379027621	0	1.35464735481403
81.987306704	253.111208618024	0	21.2301339771491
81.991770004	252.055766834301	0	31.3669398727115
82.005326814	248.878479365768	0	50.7493757568611
82.014540264	244.099711638901	0	70.2234386084339
82.023900354	240.382432424492	0	82.0505369342266
82.038451824	231.866624599894	0	103.700870338246
82.053717974	221.011860948037	0	125.178917092975
82.064489384	208.793366516841	0	144.642092055686
82.070083604	201.100349610723	0	155.160091966317
82.078595154	193.149422343418	0	164.952426380876
82.088015474	183.645527191108	0	175.471708928845
82.094525924	172.799221435828	0	186.162361226866
82.102992194	165.125846447136	0	193.001168164965
82.108520694	153.929525962177	0	202.0438078728
82.119309074	144.043842718955	0	209.206533472766
82.124496704	132.237700929983	0	216.862118872055
82.134614934	122.748668839113	0	222.370776882453
82.149180914	104.215503381134	0	231.63577628982
82.158524624	81.1240844242731	0	240.696656820828
82.167735894	70.0228871706574	0	244.157322863265
82.172306884	62.7872736540613	0	246.117361884406
82.174343354	28.4807251781991	0	252.398150717056
82.181328244	52.3988133816241	0	248.536448170772
82.190237104	28.0619266106536	0	252.445091789441
82.199121224	19.3604021020441	0	253.261074009302
82.207975584	0.677632109462006	0	253.999102363332
82.216841084	-12.7460380125204	0	253.679995488128
82.225752994	-27.827913529246	0	252.470989680669
82.234739474	-43.3985517124362	0	250.264981541707
82.243832124	-57.299039839658	0	247.452667253808
82.253097274	-74.7963983753329	0	242.73751795977
82.262546294	-88.6864457901448	0	238.014100933218
82.272240054	-103.159166960842	0	232.108125661895
82.282219074	-117.145724872494	0	225.372741863333
82.292675094	-134.946248642525	0	215.187143476745
82.298003724	-141.499572686307	0	210.935702519104
82.307827824	-155.637714082017	0	200.730917050187
82.315109094	-165.493198572883	0	192.68627186536
82.327246954	-178.779366982632	0	180.427103083853
82.334213434	-188.761011477674	0	169.956682577617
82.341208414	-196.712471413433	0	160.68664089295
82.348678794	-204.541353496184	0	150.594910132989
82.355330834	-211.062818548513	0	141.309864270372
82.360518464	-216.862118872055	0	132.23770092998
82.370625654	-222.514951243601	0	122.487109666332
82.380381124	-230.639670412836	0	106.401767950453
82.385186784	-233.891211038332	0	99.0500146390093
82.399165784	-241.433527126362	0	78.9040534578903
82.408319724	-245.686395790407	0	64.4530784865897
82.417329314	-249.623095763699	0	46.9500086740976
82.430682784	-252.743143022365	0	25.2368708736397
82.439548484	-253.674301372063	0	12.8585461789312
82.448405464	-253.924081103059	0	-6.2097930016318
82.461752694	-252.786476417996	0	-24.7991475087
82.470742384	-250.286940071962	0	-43.2718309724426
82.479832084	-247.422852806395	0	-57.4276252400784
82.489091774	-242.988617441205	0	-73.9765346432114
82.498542174	-237.979470699374	0	-88.7793578998548
82.508240734	-231.993179194315	0	-103.417403880845
82.518227024	-225.208625900934	0	-117.460968511247
82.528696484	-214.815445927828	0	-135.537179978474
82.539579824	-206.737948073492	0	-147.564953158234
82.551122824	-194.836748203262	0	-162.955946362977
82.559905484	-183.657322080404	0	-175.459351100994
82.565993504	-174.440951245232	0	-184.624886252015
82.571862294	-166.644089629983	0	-191.691820893386
82.577226374	-157.715827398484	0	-199.102250190992
82.588408164	-148.276730167205	0	-206.228069822421
82.593711754	-139.716840536513	0	-212.120709316568
82.603893874	-125.415949805335	0	-220.877424520125
82.613747184	-111.231612024136	0	-228.349568480209
82.627968434	-90.7093066975186	0	-237.250543253818
82.637252334	-76.3687921139154	0	-242.247409681516
82.650836274	-52.7829186524675	0	-248.455161021029
82.659793584	-38.4043913188653	0	-251.079872314331
82.663564754	-10.8719488604768	0	-253.767196572524
82.664260714	-79.0275303178237	0	-241.393183516303
82.668697384	-18.256927715189	0	-253.343046319402
82.677557124	-4.62767634889393	0	-253.957848414931
82.686416644	8.69121675792988	0	-253.851253098503
82.695311964	23.1582528199954	0	-252.942081771791
82.699779034	34.6983204893585	0	-251.618788580897
82.713350824	51.7249344614869	0	-248.67756952638
82.715487604	75.8151532963642	0	-242.421292639004
82.717920524	49.7344550028584	0	-249.083303568013
82.727229724	78.0948215076795	0	-241.696490223216
82.730144554	94.6880355148735	0	-235.69087100985
82.731927674	66.7369180218279	0	-245.07590903814
82.746524504	105.296892707193	0	-231.146204290222
82.751470274	113.025764415084	0	-227.46687829511
82.761792604	130.396878302607	0	-217.973979331998
82.768397784	142.009884978049	0	-210.592484013289
82.778085654	150.394255909711	0	-204.688956395988
82.783879714	163.960993852151	0	-193.991744305073
82.795923544	173.698955796937	0	-185.323168899982
82.807875144	188.175547286282	0	-170.604686934961
82.816512494	199.945631460027	0	-156.645303627919
82.824222634	207.908054575928	0	-145.911766311865
82.834813444	216.602782694249	0	-132.66212279225
82.844862344	223.805612933317	0	-120.112661098495
82.854541764	232.45192041962	0	-102.382156949264
82.859314314	235.5138056349	0	-95.1274624183665
82.873247564	242.226259565784	0	-76.435841907425
82.886843404	248.164235591267	0	-54.1342256654339
82.891339934	250.193037828298	0	-43.8115808463765
82.900249234	252.432737731252	0	-28.1727955404827
82.909110964	253.787745425954	0	-10.3817130187583
82.913540274	253.989956446931	0	-2.25768850175005
82.923036004	253.587718603566	-1.05310514370231	14.4275404687245
82.927660164	253.019145547858	-1.08127839977772	22.2743350354085
82.935735834	251.619958267244	-1.11445847657741	34.6720414935181
82.944944114	249.123506616433	-1.08597866877238	49.5206272960307
82.951239604	246.367039235262	-1.11190797849537	61.7903148049746
82.960948914	242.550681505619	-1.13293311955944	75.3915494106643
82.967759644	238.447308650806	-1.02779012349455	87.5089876575616
82.977399234	232.58240959111	-1.14112689808334	102.078987973975
82.982239624	228.287295739682	-1.03297418886788	111.3546175599
82.992247034	221.835619805725	-1.09918550354144	123.708332125895
82.997689384	215.348228374958	-1.10246533297765	134.68451484543
83.008511174	207.451817120828	-1.016467700815	146.556161226562
83.014403774	200.081356235946	-1.18793002006039	156.467354070859
83.022131124	191.65705577492	-1.03528456866974	166.680815555771
83.028624254	182.808571088429	-1.07806234003255	176.340197048234
83.039834714	172.695872666767	-1.15963137637791	186.254639529033
83.048268344	159.954752606678	-1.06715550293561	197.305195209421
83.055719554	149.50597936683	-1.07365155739234	205.335860351216
83.064080144	138.148211142138	-1.07647956734137	213.142954333583
83.068590464	130.811059609492	-1.10856830177434	217.722814468679
83.078913004	117.219166128041	-1.06562878298245	225.332049928777
83.083985784	107.239049838365	-1.18278363792316	230.248548182368
83.092057224	96.017610744851	-0.99114953026979	235.150226056429
83.101287754	81.3603978534294	-1.08336082361402	240.614438924721
83.108148284	69.5281255844122	-1.16609015655237	244.295887797639
83.114935734	57.0169946003286	-1.03131514780925	247.515635474293
83.123825574	44.5452637248329	-1.12488039709156	250.060912273502
83.132641504	28.5846027676032	-1.13430963363478	252.383893483789
83.141379204	13.9624955923736	-1.03002016665044	253.613854366363
83.150284864	-1.01059224186465	-1.12288026873726	253.995516788239
83.155033254	-10.7405006589587	-1.05299026068152	253.770652824477
83.164025504	-24.9103283781817	-1.11206823116931	252.773108944655
83.168944114	-35.5791430590547	-1.01654694454359	251.493714080313
83.178266124	-48.0583204882819	-1.07273036804178	249.409810569763
83.187547204	-64.5399444072948	-1.07746150930432	245.66122412126
83.193457354	-75.1249078493206	-1.18440170032673	242.633148324147
83.201985784	-88.64466527962	-1.05529363428123	238.027341954535
83.208625634	-99.3998957204725	-1.05424131824712	233.740360845717
83.216941524	-112.435336153396	-1.08226526778674	227.75671302089
83.225179784	-124.90510732007	-1.21384943945709	221.163367868969
83.233212454	-136.816123238584	-0.995931743319454	214.000833345885
83.243973734	-150.353945081223	-1.11510960505238	204.715538327525
83.252704554	-163.100354479837	-1.14536765786379	194.712501836884
83.262635714	-174.601959891897	-1.00693171794686	184.469890727769
83.269257314	-185.906757567167	-1.20816739279977	173.069979018663
83.278991744	-194.772495247286	-1.02728109307692	163.029509471224
83.289478554	-205.877747714604	-1.1442950312987	148.758354068913
83.300214664	-215.347936879208	-1.02457928446017	134.68560412082
83.309772294	-224.637420346314	-1.15091365803915	118.544106778002
83.320503914	-232.397345414765	-1.02500833984018	102.500833984059
83.330213754	-238.62386226264	-1.13287116309439	87.025102983138
83.339747534	-243.869616079997	-1.04890157453741	71.0106365961961
83.348971084	-248.169169626392	-1.08418160605654	54.1006621422318
83.353576454	-250.142659485488	-1.30282635148697	44.078958225308
83.364566314	-252.323505485966	-1.00092266871487	29.1177503626064
83.372293784	-253.640517882173	-1.16467584741819	13.4584764590559
83.377562264	-253.963096011338	-1.13884796417644	4.17577586864515
83.385619514	-253.808744623475	-0.992894844493141	-9.80483658936745
83.393694054	-252.893694612163	-1.11461471670399	-23.6546012100473
83.399271914	-251.530246915571	-1.07568174019493	-35.3182171363994
83.408377134	-249.527029861752	-1.09827037791242	-47.4452803258279
83.417823354	-245.70687836345	-1.16448757518177	-64.3644041555273
83.422372744	-242.889652702967	-0.879238561821767	-74.2956584738471
83.433658584	-237.90880552324	-1.15188620923713	-88.9610580057102
83.443033744	-231.249312678618	-1.06664812121112	-105.064839939316
83.452340224	-224.252324804618	-1.07452000385593	-119.271720427947
83.462748764	-215.400149973074	-1.15289999985525	-134.601074983176
83.468120254	-208.135956342833	-0.930840591873605	-145.583468568957
83.478178424	-199.439779029474	-1.09363787104924	-157.285010181768
83.486849014	-189.029703267192	-1.15332338784109	-169.653870351458
83.491696574	-182.772665460834	-1.03144845068244	-176.377685066608
83.498757944	-173.33739486641	-1.13292414945303	-185.657944991717
83.505204944	-164.262447650069	-1.08577633007678	-193.73351946642
83.515172244	-153.903294553851	-1.10360902222404	-202.060779160009
83.520432224	-142.205863900624	-1.140688747866	-210.45707398127
83.531265084	-130.898014845754	-1.01542888808439	-217.6710289184
83.539437004	-116.129351210156	-1.1013320978835	-225.895450299206
83.546278844	-104.796401200964	-1.16927644296687	-231.3705761522
83.555882044	-90.8029994563274	-1.04131880110521	-237.212422891644
83.560599374	-80.7661806351529	-1.05992363038162	-240.814648822922
83.569944974	-66.8763695611722	-1.17702410427693	-245.035018072136
83.574604504	-57.3018798235811	-1.07306891055294	-247.449690773733
83.584894424	-41.7884930816713	-1.06900796255467	-250.53659340593
83.592761304	-26.8213031314442	-1.01692144574231	-252.577864086162
